season,week,date,away,home,score_away,score_home,first_downs_away,first_downs_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,plays_away,plays_home,drives_away,drives_home,yards_away,yards_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,sacks_num_away,sacks_yards_away,sacks_num_home,sacks_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,redzone_comp_away,redzone_att_away,redzone_comp_home,redzone_att_home,fumbles_away,fumbles_home,interceptions_away,interceptions_home,def_st_td_away,def_st_td_home,possession_away,possession_home
2002,8,2002-10-27,Buccaneers,Panthers,12,9,14,9,7,18,1,12,0,0,0,0,67,52,17,19,226,130,23,34,155,5,18,20,6,31,3,26,27,71,31,110,4,26,7,70,0,4,0,5,1,1,1,3,0,0,33:01,26:59
2002,8,2002-10-27,Steelers,Ravens,31,18,16,26,5,12,8,15,0,1,1,1,55,73,15,17,283,360,19,25,179,29,51,293,0,0,1,5,30,104,21,67,7,51,13,100,0,6,0,8,0,2,1,3,0,0,26:35,33:25
2002,8,2002-10-27,Cardinals,49ers,28,38,23,18,9,12,6,12,1,1,1,1,66,58,17,15,420,357,24,36,269,18,28,252,3,17,1,0,27,151,29,105,7,65,3,25,0,8,0,6,1,0,3,0,0,0,32:27,27:33
2002,8,2002-10-27,Broncos,Patriots,24,16,23,16,8,13,3,12,0,0,0,0,65,53,15,15,351,179,18,23,215,15,29,110,2,14,5,20,40,136,19,69,2,51,8,83,0,7,0,7,1,0,1,0,0,0,35:40,24:20
2002,8,2002-10-27,Texans,Jaguars,21,19,12,18,3,13,6,17,0,0,0,1,53,71,16,19,242,290,11,18,161,16,34,164,4,23,5,38,31,81,32,126,9,60,5,50,0,5,0,6,1,0,0,0,0,0,26:21,33:39
2002,8,2002-10-27,Colts,Commanders,21,26,18,23,6,11,8,16,0,0,1,2,54,74,16,14,258,370,21,32,195,17,36,205,3,19,1,5,19,63,37,165,6,40,5,30,0,7,0,6,1,1,2,0,0,0,26:27,33:33
2002,8,2002-10-28,Giants,Eagles,3,17,18,21,3,11,8,16,1,2,0,1,58,71,14,10,348,422,20,34,245,14,30,127,1,6,1,10,23,103,40,295,9,75,9,65,0,8,0,4,1,0,0,0,0,0,26:12,33:48
2002,9,2002-11-03,Ravens,Falcons,17,20,15,14,8,15,5,15,0,1,1,1,58,61,15,15,340,241,14,28,187,12,24,115,6,42,3,21,24,153,34,126,7,62,4,33,0,5,0,6,1,0,1,1,0,2,28:18,31:42
2002,9,2002-11-03,Patriots,Bills,38,7,23,28,8,12,4,11,1,2,1,1,63,62,10,15,422,331,22,26,263,28,45,266,1,2,4,36,36,159,13,65,8,59,5,59,0,6,0,9,0,0,0,1,0,0,34:18,25:42
2002,9,2002-11-03,Eagles,Bears,19,13,23,18,5,16,1,11,1,3,1,2,73,64,14,17,309,260,18,33,192,19,37,186,3,17,3,19,37,117,24,74,6,54,12,121,0,7,0,7,0,1,1,0,0,0,33:01,26:59
2002,9,2002-11-03,Steelers,Browns,23,20,25,9,10,20,2,9,1,3,1,1,85,42,15,18,391,193,25,44,255,15,24,157,2,10,4,24,39,136,14,36,3,21,11,85,0,7,0,7,0,1,1,2,0,1,42:10,17:50
2002,9,2002-11-03,Cowboys,Lions,7,9,17,8,5,16,2,15,1,1,1,1,71,57,18,15,221,148,22,39,150,14,33,96,5,58,1,8,27,71,23,52,7,70,6,50,0,3,0,1,2,0,0,2,0,0,34:33,25:27
2002,9,2002-11-03,Titans,Colts,23,15,13,25,3,10,4,13,0,0,2,4,51,72,13,15,198,378,14,19,77,37,50,298,1,5,3,29,31,121,19,80,5,45,6,48,0,5,0,7,0,2,0,1,2,0,31:41,28:19
2002,9,2002-11-03,Vikings,Buccaneers,24,38,22,27,6,10,6,11,0,0,0,1,55,61,17,11,387,446,18,29,214,24,31,313,3,11,0,0,23,173,30,133,12,83,7,52,0,5,0,7,1,0,2,0,0,0,26:44,33:16
2002,9,2002-11-03,Bengals,Texans,38,3,25,22,6,10,5,13,0,0,0,0,62,59,11,16,390,268,22,27,263,18,32,186,0,0,2,13,35,127,25,82,9,100,8,60,0,5,0,7,0,0,0,2,2,0,31:22,28:38
2002,9,2002-11-03,Jets,Chargers,44,13,21,15,7,15,1,9,0,0,0,1,69,51,16,22,413,243,28,37,248,22,35,170,2,5,2,22,30,165,14,73,6,65,8,55,0,6,0,11,0,1,0,2,1,0,37:06,22:54
2002,9,2002-11-03,49ers,Raiders,23,20,30,15,13,20,5,11,1,1,1,1,84,50,14,12,434,239,25,36,282,18,28,158,0,0,1,6,48,152,21,81,3,40,6,44,0,8,0,5,1,1,0,0,0,0,44:33,24:08
2002,9,2002-11-03,Rams,Cardinals,27,14,23,13,6,12,5,12,0,0,0,1,67,52,12,16,415,235,20,29,223,19,30,171,2,22,3,22,36,192,19,64,9,80,6,40,0,4,0,6,0,2,2,1,0,2,35:28,24:32
2002,9,2002-11-03,Commanders,Seahawks,14,3,16,21,6,13,6,17,0,0,1,3,57,73,11,12,259,324,10,27,113,28,44,240,1,1,4,24,29,146,25,84,6,68,5,52,0,4,0,4,0,2,1,0,0,0,25:02,34:58
2002,9,2002-11-03,Jaguars,Giants,17,24,16,26,5,14,5,12,3,5,1,1,60,66,14,13,329,394,23,38,203,20,28,217,2,27,3,11,20,126,35,177,8,63,7,59,0,5,0,5,1,1,0,0,0,0,26:56,33:04
2002,9,2002-11-04,Dolphins,Packers,10,24,25,16,3,13,4,11,1,2,0,0,77,53,16,13,306,270,22,42,163,17,27,166,5,35,3,22,30,143,23,104,6,55,9,71,0,4,0,5,2,0,2,1,0,2,31:11,28:49
2002,10,2002-11-10,Lions,Packers,14,40,13,24,1,13,8,17,1,4,0,0,61,78,24,18,362,503,20,44,236,29,42,353,0,0,2,10,17,126,34,150,1,10,8,53,0,10,0,7,0,2,2,0,0,2,20:37,39:23
2002,10,2002-11-10,Texans,Titans,10,17,13,15,4,15,3,11,1,3,0,0,62,60,15,15,233,251,19,34,165,10,21,109,4,17,0,0,24,68,39,142,5,47,3,20,0,2,0,6,1,0,2,2,0,0,26:23,33:37
2002,10,2002-11-10,Chargers,Rams,24,28,15,25,3,10,4,9,1,1,0,0,50,64,15,16,256,524,12,20,130,36,48,453,1,9,0,0,29,126,16,71,12,82,10,85,0,5,0,5,0,4,2,0,4,0,29:47,30:13
2002,10,2002-11-10,Giants,Vikings,27,20,26,17,1,11,0,9,0,1,0,1,71,57,18,17,460,356,25,35,291,12,26,132,1,9,5,44,35,169,26,224,9,84,10,84,0,7,0,7,0,2,1,0,0,0,34:14,25:46
2002,10,2002-11-10,Colts,Eagles,35,13,18,21,7,13,4,14,0,0,1,4,58,72,15,18,446,374,18,23,319,27,48,269,0,0,2,12,35,127,22,105,3,25,3,25,0,5,0,10,1,2,0,0,0,0,30:38,29:22
2002,10,2002-11-10,Falcons,Steelers,34,34,21,30,9,20,6,16,0,0,1,1,80,85,22,25,447,645,24,46,279,28,41,463,3,15,2,10,31,168,42,182,11,95,4,25,0,8,0,11,2,2,0,1,0,0,35:10,39:50
2002,10,2002-11-10,Saints,Panthers,34,24,17,21,4,15,4,17,0,1,1,2,65,69,19,18,345,396,20,38,248,23,40,296,2,11,2,14,25,97,27,100,11,63,7,57,0,6,0,6,0,1,0,1,2,0,27:39,32:21
2002,10,2002-11-10,Bengals,Ravens,27,38,20,21,7,16,4,10,0,0,1,1,72,58,19,19,372,325,28,41,249,16,24,163,3,23,2,20,28,123,32,162,5,36,1,5,0,6,0,6,1,2,3,0,1,3,32:35,27:25
2002,10,2002-11-10,Seahawks,Cardinals,27,6,27,19,8,14,5,10,0,0,0,0,68,58,11,14,406,337,23,31,255,17,29,226,1,5,0,0,36,151,29,111,4,34,3,20,0,8,0,8,0,3,0,2,0,0,32:44,27:16
2002,10,2002-11-10,Commanders,Jaguars,7,26,23,18,3,12,6,15,1,3,0,0,69,64,18,12,307,309,27,51,239,19,29,167,2,17,3,27,16,68,32,142,6,49,8,55,0,7,0,4,0,0,3,0,0,0,26:17,33:43
2002,10,2002-11-10,Patriots,Bears,33,30,19,14,6,17,5,15,3,3,1,1,76,60,20,21,397,299,36,55,315,16,30,174,2,13,2,9,19,82,28,125,6,65,5,30,0,6,0,8,1,0,1,1,0,0,31:00,29:00
2002,10,2002-11-10,Chiefs,49ers,13,17,14,22,4,11,11,18,0,1,1,1,46,73,11,12,256,323,15,27,176,25,35,168,3,17,3,7,16,80,35,155,4,37,3,15,0,5,0,6,0,0,0,1,0,0,21:26,38:34
2002,10,2002-11-10,Dolphins,Jets,10,13,15,19,3,11,2,11,0,1,0,0,54,59,12,13,279,264,19,28,210,17,27,167,3,17,1,0,23,69,31,97,6,30,5,36,0,5,0,5,2,0,0,0,0,0,27:34,32:26
2002,10,2002-11-11,Raiders,Broncos,34,10,20,27,6,10,5,12,0,0,1,2,53,73,10,15,374,342,34,38,347,34,47,265,1,5,4,28,14,27,22,77,5,35,3,15,0,5,0,6,0,0,0,1,2,0,28:19,31:41
2002,11,2002-11-17,Saints,Falcons,17,24,16,22,5,11,6,12,1,1,0,0,54,63,14,13,344,292,20,31,264,11,23,137,2,15,3,23,21,80,37,155,16,133,9,69,0,5,0,4,1,0,1,1,0,0,26:37,33:23
2002,11,2002-11-17,Browns,Bengals,27,20,22,14,11,18,5,12,0,0,0,1,71,53,14,17,382,350,22,36,242,17,30,248,0,0,1,10,35,140,22,102,4,15,4,32,0,7,0,8,0,1,1,0,0,0,36:22,23:38
2002,11,2002-11-17,Steelers,Titans,23,31,20,22,5,13,12,19,1,1,0,1,61,73,17,16,357,378,27,45,312,18,33,257,1,6,0,0,15,45,40,121,4,20,5,36,0,8,0,5,0,1,3,0,0,0,23:27,36:33
2002,11,2002-11-17,Cowboys,Colts,3,20,11,20,1,10,6,17,0,0,1,1,46,72,15,12,178,362,11,23,94,29,38,252,5,37,0,0,18,84,34,110,4,30,7,35,0,5,0,6,2,0,0,1,0,0,19:57,40:03
2002,11,2002-11-17,Bills,Chiefs,16,17,21,22,7,13,4,11,0,0,2,2,64,58,10,11,344,320,24,36,211,12,20,192,2,14,1,5,26,133,37,128,13,139,5,39,0,6,0,3,0,0,1,0,0,0,31:41,28:19
2002,11,2002-11-17,Packers,Vikings,21,31,18,24,3,14,4,12,1,2,0,0,61,65,19,18,367,425,24,43,296,13,26,207,0,0,2,10,18,71,37,218,13,118,12,105,0,7,0,8,0,1,3,2,0,0,27:55,32:05
2002,11,2002-11-17,Commanders,Giants,17,19,12,21,3,16,6,17,1,2,1,1,58,84,20,18,166,299,15,35,106,22,46,211,2,7,0,0,21,60,38,88,7,39,8,75,0,8,0,8,1,1,1,2,0,0,23:18,36:42
2002,11,2002-11-17,Cardinals,Eagles,14,38,15,26,7,16,7,11,1,4,0,0,59,69,17,12,248,462,20,35,124,20,25,250,4,39,1,5,20,124,43,212,1,5,8,88,0,7,0,7,0,1,1,1,0,0,23:45,36:15
2002,11,2002-11-17,Jaguars,Texans,24,21,16,18,4,12,2,11,1,1,1,2,58,62,16,17,321,272,15,25,199,22,30,194,5,25,4,34,28,122,28,78,7,62,5,40,0,6,0,3,0,1,1,1,0,0,28:52,31:08
2002,11,2002-11-17,49ers,Chargers,17,20,21,26,8,18,4,14,1,1,1,1,75,78,15,17,467,441,25,43,331,29,50,336,1,6,0,0,31,136,28,105,8,71,5,36,0,2,0,6,0,0,1,1,0,0,35:41,35:08
2002,11,2002-11-17,Panthers,Buccaneers,10,23,14,19,4,14,7,16,1,2,1,1,61,71,18,15,231,314,22,38,168,22,40,247,4,37,2,6,19,63,29,67,2,10,5,34,0,4,0,7,1,2,3,0,0,0,24:07,35:53
2002,11,2002-11-17,Jets,Lions,31,14,26,13,8,11,4,12,0,0,0,2,66,50,11,14,408,279,21,26,219,15,30,171,1,10,0,0,39,189,20,108,4,45,5,47,0,6,0,7,0,0,1,1,0,0,38:44,21:16
2002,11,2002-11-17,Ravens,Dolphins,7,26,10,17,2,13,6,16,1,2,0,0,57,65,18,14,157,337,14,28,91,18,26,221,7,36,0,0,22,66,39,116,7,50,3,34,0,5,0,3,0,0,1,0,0,0,25:53,34:07
2002,11,2002-11-17,Broncos,Seahawks,31,9,22,13,4,14,4,14,2,2,0,1,64,57,15,16,401,204,19,29,199,22,36,153,1,10,5,27,34,202,16,51,11,104,6,56,0,7,0,5,0,1,1,2,2,0,31:29,28:31
2002,11,2002-11-17,Patriots,Raiders,20,27,12,22,4,12,7,14,0,2,1,1,51,70,16,14,195,386,18,30,147,26,38,289,4,25,1,8,17,48,31,97,7,34,12,115,0,6,0,6,1,0,0,1,3,0,23:23,36:37
2002,11,2002-11-18,Bears,Rams,16,21,16,21,3,15,6,13,1,2,0,0,64,61,16,16,220,388,20,35,117,22,37,327,7,40,4,33,22,103,20,61,5,50,11,97,0,4,0,6,0,1,0,1,0,0,30:50,29:10
2002,12,2002-11-24,Lions,Bears,17,20,19,21,7,16,5,17,1,1,2,4,71,79,14,16,301,422,21,40,199,31,51,347,2,14,3,14,29,102,25,75,7,50,6,64,0,3,0,5,1,1,1,0,0,0,31:31,34:31
2002,12,2002-11-24,Jaguars,Cowboys,19,21,19,21,5,14,2,9,2,2,0,0,68,58,16,15,326,405,22,40,194,16,24,287,2,8,3,14,26,132,31,118,11,79,10,75,0,7,0,4,2,1,1,2,0,0,27:52,32:08
2002,12,2002-11-24,Chargers,Dolphins,3,30,12,24,2,9,5,13,0,0,0,0,45,68,17,11,144,413,15,22,80,14,23,191,3,27,1,3,20,64,44,222,6,41,7,70,0,5,0,6,1,0,1,0,0,0,24:06,35:54
2002,12,2002-11-24,Vikings,Patriots,17,24,26,20,7,15,6,14,0,2,0,2,78,69,16,16,417,299,24,49,264,21,34,219,4,8,2,20,25,153,33,80,8,74,5,25,0,8,0,6,3,0,0,0,0,0,28:21,31:39
2002,12,2002-11-24,Browns,Saints,24,15,17,19,5,13,3,11,0,0,1,1,60,63,16,15,339,383,12,22,176,23,40,309,1,6,2,9,37,163,21,74,4,31,5,24,0,5,0,9,0,3,2,3,0,0,31:11,28:49
2002,12,2002-11-24,Bills,Jets,13,31,17,22,4,10,7,14,1,2,1,2,57,62,15,12,258,325,23,35,170,15,24,170,2,16,1,8,20,88,37,155,5,34,1,5,0,5,0,6,1,0,2,0,0,0,28:22,31:38
2002,12,2002-11-24,Bengals,Steelers,21,29,17,21,7,15,3,11,1,3,1,2,61,62,17,15,352,391,22,39,298,22,26,235,1,0,1,1,21,54,35,156,9,110,5,40,0,9,0,5,1,0,0,0,0,0,25:52,34:08
2002,12,2002-11-24,Rams,Commanders,17,20,25,21,9,13,7,12,0,0,1,2,69,63,11,12,364,362,34,49,280,16,24,235,3,21,0,0,17,84,39,127,8,65,4,40,0,6,0,6,1,0,1,0,0,0,28:44,31:16
2002,12,2002-11-24,Falcons,Panthers,41,0,25,10,7,14,2,10,0,2,0,0,72,48,16,19,426,122,20,25,277,13,26,51,0,0,8,64,47,149,14,71,6,65,5,39,0,8,0,5,1,2,0,4,2,0,39:48,20:12
2002,12,2002-11-24,Titans,Ravens,12,13,19,12,7,18,2,13,0,1,0,1,75,55,16,17,402,199,22,44,281,11,24,87,1,15,4,22,30,121,27,112,9,69,6,65,0,6,0,6,1,1,3,1,0,1,34:09,25:51
2002,12,2002-11-24,Raiders,Cardinals,41,20,28,15,4,14,2,12,1,1,1,1,83,56,18,21,520,263,27,45,333,16,34,131,1,7,2,14,37,187,20,132,13,105,5,35,0,6,0,6,0,1,1,2,0,0,36:17,23:43
2002,12,2002-11-24,Chiefs,Seahawks,32,39,32,32,1,5,6,10,0,0,0,0,62,67,16,15,552,534,26,34,335,25,36,354,2,8,1,8,26,217,30,180,4,70,5,52,0,9,0,9,0,0,1,0,0,0,30:08,29:52
2002,12,2002-11-24,Packers,Buccaneers,7,21,15,14,4,13,2,11,1,1,0,0,64,57,16,14,267,246,20,38,171,18,30,153,3,25,2,14,23,96,25,93,7,62,6,54,0,6,0,3,0,0,4,1,0,0,30:34,29:26
2002,12,2002-11-24,Giants,Texans,14,16,19,12,6,15,4,16,0,1,0,0,69,63,18,17,369,212,18,41,201,10,23,89,2,13,5,14,26,168,35,123,9,65,8,68,0,4,0,4,1,1,2,0,0,0,27:47,32:13
2002,12,2002-11-24,Colts,Broncos,23,20,26,15,15,21,5,9,1,1,0,1,85,48,14,13,344,285,27,44,216,15,24,172,2,13,2,13,39,128,22,113,4,31,9,58,0,5,0,5,2,0,1,2,0,0,43:45,21:53
2002,12,2002-11-25,Eagles,49ers,38,17,19,24,4,11,9,20,0,0,1,4,61,85,16,19,343,409,21,29,236,36,63,305,1,8,4,32,31,107,18,104,5,41,9,86,0,5,0,10,0,0,0,0,1,0,27:38,32:22
2002,13,2002-11-28,Patriots,Lions,20,12,23,14,9,15,6,13,0,0,0,0,68,59,15,14,349,292,18,30,210,22,44,210,0,0,0,0,38,139,15,82,9,55,8,60,0,7,0,5,0,0,1,3,2,0,35:00,25:00
2002,13,2002-11-28,Commanders,Cowboys,20,27,16,19,3,13,3,14,1,2,0,0,63,65,20,18,315,328,21,37,232,12,25,117,1,11,4,28,25,83,36,211,6,56,6,48,0,8,0,4,0,0,4,0,0,2,27:02,32:58
2002,13,2002-12-01,Dolphins,Bills,21,38,14,21,4,11,8,15,0,2,0,2,56,68,19,15,300,431,11,20,30,15,27,270,2,25,4,36,34,270,37,161,5,38,7,56,0,5,0,4,2,0,1,0,0,0,27:19,32:41
2002,13,2002-12-01,Ravens,Bengals,27,23,15,25,6,13,6,16,1,1,4,5,53,76,14,16,247,381,10,19,99,30,46,303,3,16,1,5,31,148,29,78,8,79,3,30,0,1,0,7,0,1,0,1,3,0,27:34,32:26
2002,13,2002-12-01,Panthers,Browns,13,6,11,14,5,15,4,12,1,1,0,0,57,58,15,14,234,258,8,19,89,12,27,118,0,0,3,12,38,145,28,140,3,25,2,10,0,5,0,5,0,2,2,3,0,0,32:23,27:37
2002,13,2002-12-01,Bears,Packers,20,30,19,26,3,11,6,14,2,2,0,1,58,75,19,17,304,396,27,38,230,24,42,215,3,18,1,6,17,74,32,181,5,39,2,33,0,9,0,8,3,1,1,1,0,0,27:22,32:38
2002,13,2002-12-01,Cardinals,Chiefs,0,49,10,27,5,16,7,12,0,2,0,0,63,64,21,14,122,477,18,43,96,18,25,261,5,37,1,5,15,26,38,216,6,50,4,51,0,6,0,5,0,1,4,0,0,1,26:25,33:35
2002,13,2002-12-01,Falcons,Vikings,30,24,19,21,3,10,7,19,0,0,1,1,59,81,20,20,379,369,11,28,152,23,43,230,2,21,6,36,29,227,32,139,5,34,10,95,0,6,0,7,2,0,1,3,0,0,25:40,36:45
2002,13,2002-12-01,Titans,Giants,32,29,31,24,7,14,4,10,2,2,0,0,76,62,16,15,476,345,30,43,334,22,36,283,1,0,1,0,32,142,25,62,12,121,6,55,0,10,0,6,1,0,0,0,0,0,35:47,29:13
2002,13,2002-12-01,Steelers,Jaguars,25,23,23,13,2,11,3,11,1,1,1,1,69,47,15,17,403,226,17,27,184,12,23,124,2,17,3,22,40,219,21,102,4,25,0,0,0,6,0,8,0,0,1,0,0,0,38:41,21:19
2002,13,2002-12-01,Texans,Colts,3,19,10,13,2,15,4,15,0,1,0,0,61,60,19,17,165,278,20,35,100,15,28,190,6,37,0,0,20,65,32,88,14,92,9,75,0,5,0,4,2,1,0,0,0,0,27:52,32:08
2002,13,2002-12-01,Broncos,Chargers,27,30,20,25,2,13,7,18,1,1,0,1,70,80,20,22,417,434,22,39,261,27,41,214,4,27,1,3,27,156,38,220,9,57,1,5,0,7,0,10,1,0,2,0,0,0,32:13,39:46
2002,13,2002-12-01,Rams,Eagles,3,10,13,12,6,19,5,16,0,0,0,0,70,64,17,16,250,265,20,42,174,14,30,157,8,44,3,24,20,76,31,108,5,35,9,65,0,2,0,2,3,4,2,0,0,2,30:39,29:21
2002,13,2002-12-01,Seahawks,49ers,24,31,25,21,8,15,9,16,0,1,1,1,74,68,18,16,507,299,30,55,427,16,29,157,0,0,1,7,19,80,38,142,6,55,2,10,0,8,0,5,1,0,2,2,0,1,27:35,32:25
2002,13,2002-12-01,Buccaneers,Saints,20,23,17,14,2,14,9,17,3,3,0,0,64,61,18,15,283,238,28,44,249,10,26,136,4,27,4,29,16,34,31,102,5,40,6,57,0,6,0,7,2,1,1,0,0,0,32:40,27:20
2002,13,2002-12-02,Jets,Raiders,20,26,18,25,1,8,8,16,0,1,0,0,51,72,17,14,274,411,22,34,242,31,42,313,3,23,4,29,14,32,26,98,3,40,10,83,0,8,0,8,1,0,1,0,0,0,23:26,36:34
2002,14,2002-12-08,49ers,Cowboys,31,27,26,10,10,20,5,15,1,1,0,0,85,55,21,20,401,257,36,55,276,11,28,147,1,0,0,0,29,125,27,110,9,69,4,35,0,7,0,8,1,0,0,2,0,1,35:59,24:01
2002,14,2002-12-08,Colts,Titans,17,27,22,18,9,14,8,12,2,2,0,0,67,57,14,11,389,348,26,42,297,19,23,229,1,0,1,8,24,92,33,119,6,48,4,19,0,7,0,6,0,1,3,0,0,0,27:14,32:46
2002,14,2002-12-08,Rams,Chiefs,10,49,16,21,3,12,3,8,0,1,0,1,59,54,21,15,202,293,24,35,169,11,16,113,7,49,1,3,17,33,37,180,5,40,2,15,0,9,0,6,1,0,2,0,0,4,28:54,31:06
2002,14,2002-12-08,Bills,Patriots,17,27,24,14,10,14,4,11,0,0,0,0,71,53,16,15,390,275,32,51,312,15,27,183,2,16,0,0,18,78,26,92,4,29,9,65,0,9,0,6,1,0,4,0,0,0,30:38,29:22
2002,14,2002-12-08,Texans,Steelers,24,6,3,24,1,12,8,23,0,0,3,5,40,95,18,20,47,422,3,10,10,31,58,294,4,23,6,32,26,37,31,128,1,18,8,57,0,2,0,6,1,3,0,2,6,0,20:19,39:41
2002,14,2002-12-08,Falcons,Buccaneers,10,34,10,22,3,12,7,14,1,1,0,0,49,61,18,13,181,421,12,25,119,23,31,271,1,6,1,5,23,62,29,150,4,45,5,38,0,7,0,4,0,0,1,0,0,0,26:02,33:58
2002,14,2002-12-08,Giants,Commanders,27,21,16,23,5,15,8,15,0,0,1,1,61,72,17,19,316,447,17,31,205,25,46,315,1,7,6,48,29,111,20,132,8,61,12,90,0,6,0,9,0,4,0,1,0,0,30:59,29:01
2002,14,2002-12-08,Bengals,Panthers,31,52,25,23,6,15,5,9,0,0,0,1,70,58,22,20,340,401,25,37,257,21,29,319,4,38,0,0,29,83,29,82,5,39,10,91,0,9,0,9,1,2,0,1,2,4,31:08,28:52
2002,14,2002-12-08,Browns,Jaguars,21,20,21,13,7,15,2,11,0,0,0,0,71,48,17,14,417,211,21,35,244,10,14,54,3,20,3,19,33,173,31,157,10,68,5,51,0,5,0,4,0,0,2,0,0,0,34:56,25:04
2002,14,2002-12-08,Lions,Cardinals,20,23,15,21,2,12,6,17,0,0,1,1,54,80,18,19,203,313,20,39,152,24,43,180,0,0,6,48,15,51,31,133,7,75,10,92,0,8,0,6,1,0,0,1,1,0,25:27,38:45
2002,14,2002-12-08,Eagles,Seahawks,27,20,20,24,6,14,3,12,0,0,0,2,67,74,16,18,316,367,21,36,190,24,45,195,0,0,4,28,31,126,25,172,3,15,8,56,0,5,0,7,0,0,1,3,0,0,30:37,29:23
2002,14,2002-12-08,Saints,Ravens,37,25,22,19,7,18,4,12,3,3,1,2,76,65,19,24,359,410,16,33,209,18,39,296,2,17,2,20,41,150,24,114,4,35,8,69,0,9,0,9,2,3,0,2,0,0,34:26,25:34
2002,14,2002-12-08,Broncos,Jets,13,19,21,18,9,15,7,13,0,1,0,0,68,55,12,12,369,281,28,37,258,19,30,217,2,8,3,27,29,111,22,64,5,55,1,15,0,7,0,5,0,0,1,0,0,0,32:33,27:27
2002,14,2002-12-08,Raiders,Chargers,27,7,22,19,9,17,5,14,0,0,0,2,67,68,12,18,393,291,26,41,326,22,41,226,1,2,2,13,25,67,25,65,8,57,8,46,0,4,0,5,0,0,0,3,0,0,31:04,28:56
2002,14,2002-12-08,Vikings,Packers,22,26,15,20,2,10,7,12,0,1,0,0,56,61,13,15,316,328,15,28,125,22,32,204,3,11,1,10,25,191,28,124,6,62,4,25,0,8,0,8,0,1,1,1,0,0,29:26,30:34
2002,14,2002-12-09,Bears,Dolphins,9,27,12,22,2,12,7,16,0,2,0,1,58,73,20,18,195,436,11,32,88,15,29,188,2,13,1,8,24,107,43,248,5,55,8,58,0,7,0,7,1,2,3,1,0,0,24:18,35:42
2002,15,2002-12-15,Seahawks,Falcons,30,24,25,21,8,14,6,15,0,2,1,1,70,75,18,17,464,373,22,31,298,21,38,223,2,0,2,17,37,166,35,150,7,45,11,95,0,6,0,7,3,1,0,2,2,1,31:49,38:47
2002,15,2002-12-15,Chargers,Bills,13,20,14,17,5,18,2,12,0,1,0,0,68,60,18,16,308,256,16,35,192,11,33,101,3,20,2,6,30,116,25,155,9,121,4,60,0,4,0,4,0,1,0,0,0,0,33:10,26:50
2002,15,2002-12-15,Jets,Bears,13,20,19,20,4,11,6,11,1,2,0,0,58,57,13,12,334,266,22,33,200,22,27,161,1,7,4,16,24,134,26,105,7,54,8,74,0,4,0,6,1,0,0,0,0,0,27:02,32:58
2002,15,2002-12-15,Jaguars,Bengals,29,15,20,19,3,12,7,17,2,3,1,3,61,69,15,14,321,300,19,28,212,22,42,235,3,11,3,23,30,109,24,65,5,54,5,29,0,6,0,8,0,1,0,1,0,0,30:01,29:59
2002,15,2002-12-15,Colts,Browns,28,23,20,18,6,15,4,16,2,2,2,3,68,67,18,17,417,349,20,34,274,21,35,253,1,3,4,34,33,143,28,96,5,44,7,39,0,5,0,7,1,0,1,0,0,0,29:09,30:51
2002,15,2002-12-15,Buccaneers,Lions,23,20,22,15,6,14,3,10,0,0,0,0,69,49,15,16,376,292,24,41,253,10,22,148,0,0,1,10,28,123,26,144,9,67,6,36,0,8,0,9,0,0,0,1,0,0,37:06,22:54
2002,15,2002-12-15,Raiders,Dolphins,17,23,14,21,2,10,6,14,0,0,0,0,48,68,16,16,218,334,17,31,162,21,32,213,5,42,3,24,12,56,33,121,9,55,4,30,0,4,0,7,1,1,1,0,0,0,23:07,36:53
2002,15,2002-12-15,Vikings,Saints,32,31,22,18,8,14,7,14,0,0,1,1,64,59,16,15,439,299,26,36,293,21,33,221,3,19,4,34,25,146,22,78,8,73,8,53,0,7,0,7,0,0,0,0,0,1,31:21,28:39
2002,15,2002-12-15,Commanders,Eagles,21,34,16,15,3,13,4,14,2,3,0,0,62,60,21,17,292,320,23,35,206,16,28,210,2,7,2,10,25,86,30,110,9,73,11,91,0,5,0,5,3,0,0,1,0,2,29:48,30:12
2002,15,2002-12-15,Panthers,Steelers,14,30,11,19,5,14,10,20,0,1,1,1,56,74,21,16,131,332,17,34,81,21,34,203,6,45,2,12,16,50,38,129,4,35,1,5,0,7,0,7,3,1,1,1,0,0,20:32,39:28
2002,15,2002-12-15,Ravens,Texans,23,19,16,15,6,16,7,15,0,1,0,0,63,60,14,16,298,277,18,30,228,19,34,182,0,0,2,14,33,70,24,95,2,15,9,58,0,5,0,6,0,0,0,2,0,1,31:16,28:44
2002,15,2002-12-15,Chiefs,Broncos,24,31,22,24,6,16,5,11,2,2,2,2,69,63,17,15,494,482,18,42,309,18,26,285,1,1,2,12,26,185,35,197,10,93,3,25,0,7,0,6,0,2,0,1,0,0,29:30,30:30
2002,15,2002-12-15,Cowboys,Giants,7,37,14,20,2,15,2,11,0,3,0,0,70,64,21,15,241,377,16,40,137,16,31,220,3,24,0,0,27,104,33,157,7,55,6,57,0,8,0,6,1,0,2,0,0,2,28:42,31:18
